hex_ident,altitude(meter),latitude,longitude,date,time,angle,distance(kilometer),squawk,ground_speed(kilometerph),track,callsign
C058D5,1073,49.16977,-122.83053,2017/06/27,11:12:23.300,111.99,24.52,3304,427,238,ACA841  
C058D5,1066,49.16945,-122.83137,2017/06/27,11:12:23.848,112.11,24.49,3304,427,238,ACA841  
78103E,4173,49.47574,-123.45995,2017/06/27,11:12:24.781,-59.39,32.61,,737,152,CCA991  
C05BC9,2002,49.21852,-122.66141,2017/06/27,11:12:25.710,98.23,34.09,2137,461,229,
78103E,4165,49.47281,-123.45756,2017/06/27,11:12:26.799,-59.6,32.27,,737,152,CCA991  
C00158,243,49.19037,-123.21082,2017/06/27,11:12:30.128,-136.77,12.17,1742,338,279,ANT505  
C0787B,2832,49.02700,-123.14965,2017/06/27,11:12:35.534,-173.77,28.5,7025,563,129,TSC770  
C05BC9,1934,49.20949,-122.67724,2017/06/27,11:12:37.612,99.71,33.2,2137,461,229,TSC777  
C00158,335,49.19156,-123.22019,2017/06/27,11:12:38.320,-133.57,12.44,1742,338,279,ANT505  
C0787B,2863,49.02486,-123.14460,2017/06/27,11:12:38.433,-174.89,28.72,7025,563,129,TSC770  
C058D5,997,49.16610,-122.85563,2017/06/27,11:12:39.577,114.54,23.2,3304,416,264,ACA841  
C0787B,2886,49.02351,-123.14076,2017/06/27,11:12:40.400,-175.73,28.85,7025,563,129,TSC770  
C05BC9,1911,49.20641,-122.68339,2017/06/27,11:12:42.036,100.25,32.85,2137,462,234,TSC777  
C05BC9,1903,49.20616,-122.68404,2017/06/27,11:12:42.473,100.29,32.81,2137,462,234,TSC777  
C05BC9,1896,49.20497,-122.68678,2017/06/27,11:12:44.331,100.52,32.66,2137,461,237,TSC777  
C0787B,2939,49.02109,-123.13251,2017/06/27,11:12:44.601,-177.51,29.1,7025,568,115,TSC770  
78103E,4089,49.44685,-123.43581,2017/06/27,11:12:44.769,-61.56,29.21,,737,152,CCA991  
C05BC9,1888,49.20437,-122.68823,2017/06/27,11:12:45.314,100.63,32.57,2137,461,238,TSC777  
C05BC9,1888,49.20404,-122.68902,2017/06/27,11:12:45.863,100.69,32.53,2137,461,238,TSC777  
C00158,380,49.19352,-123.23502,2017/06/27,11:12:50.227,-129.01,12.93,1742,338,279,ANT505  
C0787B,3015,49.01816,-123.12082,2017/06/27,11:12:50.335,-179.97,29.41,7025,568,115,TSC770  
C0787B,3038,49.01737,-123.11756,2017/06/27,11:12:51.919,179.34,29.5,7025,568,115,TSC770  
C0787B,3076,49.01578,-123.11106,2017/06/27,11:12:55.093,178,29.68,7025,566,110,TSC770  
C058D5,951,49.16826,-122.88018,2017/06/27,11:12:55.695,116.28,21.6,3304,398,280,ACA841  
C05BC9,1820,49.19847,-122.70405,2017/06/27,11:12:55.747,101.84,31.66,2137,455,241,TSC777  
C0787B,3091,49.01541,-123.10947,2017/06/27,11:12:56.070,177.68,29.73,7025,568,110,TSC770  
C05BC9,1812,49.19742,-122.70686,2017/06/27,11:12:57.655,102.06,31.5,2137,451,241,TSC777  
C05BC9,1804,49.19654,-122.70919,2017/06/27,11:12:59.185,102.25,31.37,2137,451,241,TSC777  
C05BC9,1804,49.19594,-122.71085,2017/06/27,11:13:00.332,102.38,31.27,2137,451,241,TSC777  
78103E,4028,49.42451,-123.41731,2017/06/27,11:13:00.551,-63.57,26.64,7253,737,152,CCA991  
C05EFA,3944,49.03152,-123.18188,2017/06/27,11:13:00.603,-166.79,28.28,1740,557,203,
C058D5,936,49.16922,-122.88842,2017/06/27,11:13:01.314,116.89,21.06,3304,398,280,ACA841  
C0787B,3152,49.01175,-123.09427,2017/06/27,11:13:03.445,174.63,30.18,7025,575,110,TSC770  
C0787B,3160,49.01043,-123.08887,2017/06/27,11:13:05.956,173.57,30.36,7025,585,110,TSC770  
C0787B,3190,49.00708,-123.07483,2017/06/27,11:13:12.564,170.89,30.82,7025,585,110,TSC770  
78103E,3967,49.40398,-123.40046,2017/06/27,11:13:15.459,-65.74,24.34,7253,737,152,CCA991  
C058D5,898,49.17210,-122.91349,2017/06/27,11:13:18.902,118.99,19.43,3304,370,281,ACA841  
C058D5,891,49.17234,-122.91555,2017/06/27,11:13:20.378,119.18,19.29,3304,370,281,ACA841  
C0787B,3244,49.00204,-123.05399,2017/06/27,11:13:22.231,167.1,31.58,7025,613,110,TSC770  
C0787B,3251,49.00149,-123.05179,2017/06/27,11:13:23.106,166.71,31.66,7025,616,110,TSC770  
C05BC9,1683,49.18391,-122.74306,2017/06/27,11:13:23.159,105.18,29.53,2137,412,241,TSC777  
C0787B,3251,49.00130,-123.05085,2017/06/27,11:13:23.549,166.55,31.69,7025,616,110,TSC770  
C00158,677,49.20021,-123.28604,2017/06/27,11:13:23.981,-117.38,15.1,1742,387,282,ANT505  
C05EFA,3853,48.99957,-123.20195,2017/06/27,11:13:25.399,-164.54,32.03,1740,557,203,
C058D5,883,49.17329,-122.92363,2017/06/27,11:13:26.280,119.95,18.78,3304,359,281,ACA841  
C05BC9,1652,49.18193,-122.74836,2017/06/27,11:13:26.986,105.68,29.26,2137,412,241,TSC777  
C05EFA,3822,48.99298,-123.20632,2017/06/27,11:13:30.534,-164.11,32.81,1740,557,203,
C058D5,875,49.17398,-122.92976,2017/06/27,11:13:30.863,120.59,18.39,3304,353,280,ACA841  
C058D5,868,49.17435,-122.93293,2017/06/27,11:13:33.320,120.92,18.19,3304,353,280,ACA841  
C058D5,868,49.17453,-122.93441,2017/06/27,11:13:34.358,121.08,18.1,3304,353,280,ACA841  
C0787B,3312,48.99479,-123.02375,2017/06/27,11:13:35.504,162.02,32.78,7025,638,110,TSC770  
C00158,913,49.20268,-123.30442,2017/06/27,11:13:35.996,-114.33,16.03,1742,387,282,ANT505  
C00158,921,49.20273,-123.30498,2017/06/27,11:13:36.384,-114.25,16.06,1742,387,282,ANT505  
C0787B,3320,48.99432,-123.02194,2017/06/27,11:13:36.387,161.74,32.85,7025,638,110,TSC770  
C05BC9,1576,49.17686,-122.76165,2017/06/27,11:13:36.929,107,28.6,2137,403,240,TSC777  
C0787B,3327,48.99279,-123.01543,2017/06/27,11:13:39.276,160.72,33.13,7025,638,110,TSC770  
C0787B,3343,48.99133,-123.00941,2017/06/27,11:13:41.785,159.8,33.39,7025,650,110,TSC770  
C05EFA,3739,48.97835,-123.21658,2017/06/27,11:13:41.840,-163.11,34.55,1740,566,206,
C05BC9,1523,49.17329,-122.77095,2017/06/27,11:13:43.973,107.98,28.15,2137,403,240,TSC777  
C05EFA,3716,48.97472,-123.21921,2017/06/27,11:13:44.679,-162.87,34.98,1740,566,206,
C05EFA,3708,48.97361,-123.21998,2017/06/27,11:13:45.555,-162.8,35.11,1740,566,206,
C0787B,3366,48.98863,-122.99807,2017/06/27,11:13:46.704,158.11,33.89,7025,657,110,TSC770  
C05BC9,1492,49.17169,-122.77510,2017/06/27,11:13:47.084,108.43,27.96,2137,400,240,TSC777  
C05BC9,1469,49.17089,-122.77720,2017/06/27,11:13:48.674,108.66,27.86,2137,400,240,TSC777  
C05EFA,3678,48.96830,-123.22381,2017/06/27,11:13:49.651,-162.46,35.75,1740,568,206,
C05EFA,3670,48.96721,-123.22456,2017/06/27,11:13:50.523,-162.4,35.88,1740,570,206,
C05EFA,3663,48.96579,-123.22561,2017/06/27,11:13:51.622,-162.31,36.05,1740,570,206,
C0787B,3396,48.98520,-122.98370,2017/06/27,11:13:52.655,156.07,34.54,7025,664,109,TSC770  
C0787B,3404,48.98464,-122.98125,2017/06/27,11:13:53.527,155.74,34.65,7025,664,109,TSC770  
C00158,1226,49.20644,-123.33379,2017/06/27,11:13:55.548,-110.38,17.63,1742,387,282,ANT505  
C05EFA,3632,48.96039,-123.22949,2017/06/27,11:13:55.772,-161.98,36.7,1740,570,206,
78103E,3693,49.34342,-123.35110,2017/06/27,11:14:01.227,-74.68,18.01,7253,603,151,CCA991  
C0787B,3480,48.98003,-122.96180,2017/06/27,11:14:01.610,153.17,35.58,7025,664,109,TSC770  
C0787B,3495,48.97915,-122.95790,2017/06/27,11:14:03.194,152.67,35.76,7025,664,109,TSC770  
C05BC9,1279,49.16235,-122.80391,2017/06/27,11:14:08.164,111.51,26.61,2137,398,257,TSC777  
C05EFA,3525,48.94272,-123.24195,2017/06/27,11:14:09.423,-161.03,38.81,1740,572,205,
C0787B,3571,48.97531,-122.94166,2017/06/27,11:14:09.857,150.7,36.57,7025,664,109,TSC770  
78103E,3594,49.33127,-123.34118,2017/06/27,11:14:10.678,-77.1,16.87,7253,603,151,CCA991  
C05BC9,1256,49.16191,-122.80908,2017/06/27,11:14:11.667,111.91,26.31,2137,398,257,TSC777  
C05EFA,3495,48.93771,-123.24542,2017/06/27,11:14:13.297,-160.79,39.41,1740,574,205,
C0787B,3617,48.97286,-122.93137,2017/06/27,11:14:13.899,149.51,37.1,7025,687,109,TSC770  
C0787B,3624,48.97240,-122.92935,2017/06/27,11:14:14.830,149.28,37.2,7025,687,109,TSC770  
C05EFA,3480,48.93517,-123.24723,2017/06/27,11:14:15.210,-160.67,39.72,1740,574,205,
78103E,3525,49.32321,-123.33463,2017/06/27,11:14:16.965,-78.86,16.15,7253,603,151,CCA991  
C00158,1507,49.21065,-123.36714,2017/06/27,11:14:17.069,-106.88,19.59,25,411,282,ANT505  
C0787B,3655,48.97041,-122.92095,2017/06/27,11:14:18.215,148.36,37.64,7025,694,109,TSC770  
C05EFA,3457,48.93120,-123.25005,2017/06/27,11:14:18.268,-160.48,40.2,1740,574,205,
C0787B,3670,48.96984,-122.91844,2017/06/27,11:14:19.150,148.08,37.77,7025,694,109,TSC770  
C0787B,3678,48.96914,-122.91547,2017/06/27,11:14:20.291,147.76,37.92,7025,694,109,TSC770  
C0787B,3685,48.96895,-122.91446,2017/06/27,11:14:20.836,147.65,37.97,7025,694,109,TSC770  
C05EFA,3434,48.92734,-123.25273,2017/06/27,11:14:21.217,-160.3,40.66,1740,574,205,
C0787B,3693,48.96840,-122.91194,2017/06/27,11:14:21.818,147.38,38.1,7025,694,109,TSC770  
C058D5,609,49.18176,-122.99624,2017/06/27,11:14:22.042,130.1,14.4,3304,331,281,ACA841  
C058D5,601,49.18197,-122.99809,2017/06/27,11:14:23.622,130.46,14.3,3304,331,281,ACA841  
C0787B,3723,48.96714,-122.90528,2017/06/27,11:14:24.385,146.67,38.42,7025,698,107,TSC770  
C0787B,3723,48.96689,-122.90377,2017/06/27,11:14:24.936,146.5,38.49,7025,698,107,TSC770  
C05EFA,3358,48.91438,-123.26202,2017/06/27,11:14:31.212,-159.71,42.22,1740,572,206,
C058D5,555,49.18337,-123.01009,2017/06/27,11:14:33.342,133,13.65,3304,329,280,ACA841  
C05BC9,1127,49.16359,-122.84116,2017/06/27,11:14:34.107,113.85,24.23,2137,390,269,TSC777  
78103E,3251,49.29721,-123.30498,2017/06/27,11:14:39.682,-85.31,13.46,7253,575,138,CCA991  
C05BC9,1058,49.16494,-122.85266,2017/06/27,11:14:42.519,114.51,23.45,2137,390,269,TSC777  
C05BC9,1012,49.16574,-122.85961,2017/06/27,11:14:47.598,114.93,22.99,2137,366,281,TSC777  
78103E,3152,49.29021,-123.28836,2017/06/27,11:14:48.530,-87.32,12.18,7253,579,131,CCA991  
78103E,3122,49.28778,-123.28012,2017/06/27,11:14:52.569,-88.09,11.57,7253,579,131,CCA991  
C05EFA,3183,48.88467,-123.28357,2017/06/27,11:14:54.428,-158.48,45.81,1740,564,206,
C0787B,4059,48.96709,-122.82303,2017/06/27,11:14:55.243,137.73,41.23,7025,698,103,TSC770  
C0787B,4081,48.96739,-122.81708,2017/06/27,11:14:57.373,137.14,41.43,7025,698,103,TSC770  
78103E,3099,49.28457,-123.26335,2017/06/27,11:15:00.432,-89.21,10.34,7253,581,106,CCA991  
C058D5,434,49.18714,-123.04312,2017/06/27,11:15:01.417,141.98,12.02,3304,309,280,ACA841  
C0787B,4165,48.96839,-122.79918,2017/06/27,11:15:03.982,135.41,42.05,7025,698,103,TSC770  
C00158,2063,49.23564,-123.43816,2017/06/27,11:15:06.603,-98.73,23.62,25,466,316,ANT505  
C00158,2071,49.23619,-123.43886,2017/06/27,11:15:07.149,-98.61,23.65,25,466,316,ANT505  
C05EFA,3061,48.86658,-123.29949,2017/06/27,11:15:09.445,-157.51,48.06,1740,564,206,
C058D5,396,49.18821,-123.05266,2017/06/27,11:15:09.554,145.26,11.6,3304,309,280,ACA841  
C058D5,396,49.18831,-123.05328,2017/06/27,11:15:10.153,145.48,11.58,3304,311,280,ACA841  
C0787B,4279,48.96973,-122.77574,2017/06/27,11:15:12.611,133.27,42.9,7025,698,103,TSC770  
C00158,2124,49.24184,-123.44484,2017/06/27,11:15:12.940,-97.44,23.95,25,481,327,ANT505  
C00158,2132,49.24245,-123.44542,2017/06/27,11:15:13.488,-97.32,23.98,25,481,327,ANT505  
C0787B,4310,48.97007,-122.76969,2017/06/27,11:15:14.796,132.75,43.13,7025,720,84,TSC770  
C05BC9,891,49.17041,-122.89828,2017/06/27,11:15:15.670,117.66,20.41,2137,364,281,TSC777  
C05BC9,883,49.17078,-122.90152,2017/06/27,11:15:18.129,117.92,20.2,2137,364,281,TSC777  
C0787B,4386,48.97101,-122.75391,2017/06/27,11:15:20.531,131.41,43.74,7025,722,84,TSC770  
C0787B,4401,48.97128,-122.74954,2017/06/27,11:15:22.122,131.04,43.91,7025,722,84,TSC770  
C0054F,3845,49.43600,-122.26128,2017/06/27,11:15:24.300,79.46,64.53,,535,239,
C00158,2307,49.25711,-123.45359,2017/06/27,11:15:26.265,-94.55,24.31,25,490,342,ANT505  
C05BC9,891,49.17252,-122.91638,2017/06/27,11:15:29.488,119.24,19.24,2137,348,281,TSC777  
C058D5,304,49.19087,-123.07582,2017/06/27,11:15:29.542,154.79,10.71,3304,305,281,ACA841  
C00158,2353,49.26158,-123.45467,2017/06/27,11:15:29.872,-93.74,24.34,25,494,348,ANT505  
C05BC9,891,49.17270,-122.91764,2017/06/27,11:15:30.417,119.35,19.15,2137,348,281,TSC777  
C00158,2360,49.26256,-123.45481,2017/06/27,11:15:30.745,-93.56,24.34,25,500,353,ANT505  
C00158,2383,49.26432,-123.45503,2017/06/27,11:15:32.109,-93.25,24.34,25,500,353,ANT505  
C00158,2398,49.26617,-123.45527,2017/06/27,11:15:33.584,-92.92,24.34,25,500,353,ANT505  
C0787B,4554,48.97325,-122.71771,2017/06/27,11:15:33.752,128.55,45.2,7025,724,84,TSC770  
C00158,2414,49.26758,-123.45539,2017/06/27,11:15:34.733,-92.67,24.33,25,501,356,ANT505  
C0787B,4569,48.97348,-122.71440,2017/06/27,11:15:35.062,128.3,45.34,7025,727,84,TSC770  
C0787B,4584,48.97366,-122.71109,2017/06/27,11:15:36.151,128.06,45.48,7025,727,84,TSC770  
C00158,2467,49.27261,-123.45554,2017/06/27,11:15:38.664,-91.77,24.31,25,503,358,ANT505  
C00158,2475,49.27327,-123.45555,2017/06/27,11:15:39.214,-91.66,24.31,25,503,358,ANT505  
C05BC9,875,49.17403,-122.92941,2017/06/27,11:15:39.319,120.53,18.4,2137,348,281,TSC777  
C00158,2505,49.27579,-123.45555,2017/06/27,11:15:41.177,-91.21,24.3,25,503,358,ANT505  
C05EFA,2794,48.83853,-123.35252,2017/06/27,11:15:44.015,-153.3,52.19,1740,527,240,
C05BC9,845,49.17499,-122.93810,2017/06/27,11:15:45.928,121.48,17.86,2137,348,281,TSC777  
C0787B,4721,48.97537,-122.68295,2017/06/27,11:15:46.365,126.07,46.71,7025,729,84,TSC770  
C0787B,4767,48.97598,-122.67298,2017/06/27,11:15:49.919,125.4,47.16,7025,731,84,TSC770  
C05BC9,822,49.17567,-122.94420,2017/06/27,11:15:50.516,122.19,17.48,2137,348,281,TSC777  
C0787B,4828,48.97677,-122.65968,2017/06/27,11:15:54.834,124.55,47.77,7025,731,84,TSC770  
C05BC9,784,49.17676,-122.95356,2017/06/27,11:15:57.620,123.35,16.91,2137,353,281,TSC777  
C05BC9,776,49.17695,-122.95494,2017/06/27,11:15:58.656,123.52,16.82,2137,353,281,TSC777  
C0787B,4873,48.97752,-122.64746,2017/06/27,11:15:59.253,123.78,48.34,7025,731,84,TSC770  
C05BC9,769,49.17718,-122.95696,2017/06/27,11:16:00.181,123.78,16.7,2137,351,280,TSC777  
C0787B,4896,48.97787,-122.64130,2017/06/27,11:16:01.385,123.41,48.63,7025,731,84,TSC770  
C05BC9,761,49.17737,-122.95891,2017/06/27,11:16:01.602,124.05,16.58,2137,351,280,TSC777  
C05BC9,746,49.17787,-122.96286,2017/06/27,11:16:04.606,124.59,16.34,2137,353,281,TSC777  
C0787B,5010,48.97956,-122.61385,2017/06/27,11:16:11.270,121.82,49.95,7025,740,84,TSC770  
C0787B,5079,48.98076,-122.59404,2017/06/27,11:16:18.208,120.74,50.94,7025,744,84,TSC770  
C05BC9,647,49.18058,-122.98602,2017/06/27,11:16:22.523,128.21,14.98,2137,346,281,TSC777  
C0787B,5193,48.98250,-122.56453,2017/06/27,11:16:28.696,119.24,52.45,7025,753,84,TSC770  
C0787B,5201,48.98268,-122.56108,2017/06/27,11:16:29.784,119.08,52.63,7025,753,84,TSC770  
C05BC9,616,49.18160,-122.99520,2017/06/27,11:16:29.949,129.91,14.47,2137,346,281,TSC777  
C0787B,5277,48.98380,-122.54215,2017/06/27,11:16:36.507,118.18,53.62,7025,753,84,TSC770  
C05BC9,563,49.18309,-123.00799,2017/06/27,11:16:40.325,132.54,13.77,2137,325,280,TSC777  
C00158,2711,49.34989,-123.42554,2017/06/27,11:16:40.489,-77.09,23.32,25,525,21,ANT505  
78103E,2330,49.26055,-123.06769,2017/06/27,11:16:40.933,113.45,4.56,7253,550,100,CCA991  
C00158,2711,49.35184,-123.42439,2017/06/27,11:16:42.131,-76.68,23.31,25,525,21,ANT505  
78103E,2284,49.25963,-123.06054,2017/06/27,11:16:45.081,111.71,5.06,7253,462,100,CCA991  
C0787B,5391,48.98557,-122.51284,2017/06/27,11:16:46.610,116.88,55.2,7025,759,84,TSC770  
C05BC9,533,49.18401,-123.01582,2017/06/27,11:16:46.719,134.33,13.35,2137,325,281,TSC777  
C0787B,5414,48.98585,-122.50761,2017/06/27,11:16:48.462,116.66,55.48,7025,759,84,TSC770  
C0787B,5422,48.98602,-122.50474,2017/06/27,11:16:49.446,116.54,55.64,7025,759,84,TSC770  
C0787B,5460,48.98653,-122.49545,2017/06/27,11:16:52.504,116.16,56.15,7025,764,85,TSC770  
C05EFA,2284,48.87451,-123.46245,2017/06/27,11:16:52.834,-141.1,51.76,1740,527,240,
C00158,2718,49.36523,-123.41626,2017/06/27,11:16:53.106,-73.81,23.3,25,518,21,ANT505  
C0787B,5467,48.98666,-122.49312,2017/06/27,11:16:53.379,116.07,56.28,7025,764,85,TSC770  
C00158,2718,49.36574,-123.41597,2017/06/27,11:16:53.605,-73.7,23.3,25,518,21,ANT505  
C0787B,5475,48.98680,-122.49080,2017/06/27,11:16:54.198,115.97,56.41,7025,764,85,TSC770  
C0787B,5513,48.98740,-122.48037,2017/06/27,11:16:57.694,115.56,56.99,7025,766,85,TSC770  
C05BC9,495,49.18560,-123.02975,2017/06/27,11:16:58.294,137.95,12.65,2137,324,281,TSC777  
C00158,2711,49.37398,-123.41090,2017/06/27,11:17:00.377,-71.89,23.35,25,518,21,ANT505  
78103E,2124,49.25565,-123.02934,2017/06/27,11:17:03.049,107.09,7.27,7253,462,100,CCA991  
C05BC9,449,49.18680,-123.04018,2017/06/27,11:17:07.306,141.04,12.16,2137,305,280,TSC777  
78103E,2086,49.25423,-123.01779,2017/06/27,11:17:09.766,106.02,8.1,7253,462,100,CCA991  
C05BC9,418,49.18767,-123.04786,2017/06/27,11:17:14.079,143.56,11.81,2137,301,280,TSC777  
C05BC9,396,49.18831,-123.05364,2017/06/27,11:17:19.267,145.62,11.56,2137,301,280,TSC777  
C05BC9,396,49.18844,-123.05475,2017/06/27,11:17:20.304,146.03,11.52,2137,290,281,TSC777  
C05BC9,373,49.18914,-123.06039,2017/06/27,11:17:25.497,148.17,11.28,2137,290,281,TSC777  
C0787B,5810,48.99197,-122.39840,2017/06/27,11:17:25.720,112.65,61.69,7025,779,85,TSC770  
C0787B,5818,48.99207,-122.39727,2017/06/27,11:17:26.203,112.61,61.75,7025,779,85,TSC770  
C05BC9,365,49.18932,-123.06209,2017/06/27,11:17:27.080,148.85,11.22,2137,290,281,TSC777  
C0787B,5825,48.99225,-122.39368,2017/06/27,11:17:27.351,112.5,61.96,7025,779,85,TSC770  
C0787B,5841,48.99241,-122.39073,2017/06/27,11:17:28.332,112.4,62.14,7025,779,85,TSC770  
C080AE,3739,49.43526,-122.26321,2017/06/27,11:17:31.883,79.49,64.37,5624,,,
C0787B,5886,48.99321,-122.37713,2017/06/27,11:17:33.088,111.98,62.94,7025,781,85,TSC770  
C0787B,5909,48.99353,-122.37122,2017/06/27,11:17:35.052,111.8,63.29,7025,781,85,TSC770  
C0787B,5924,48.99380,-122.36643,2017/06/27,11:17:36.634,111.65,63.57,7025,781,85,TSC770  
C0787B,5955,48.99422,-122.35931,2017/06/27,11:17:38.937,111.44,64,7025,783,84,TSC770  
C0787B,5962,48.99435,-122.35699,2017/06/27,11:17:39.862,111.37,64.14,7025,783,84,TSC770  
C0787B,6046,48.99572,-122.33378,2017/06/27,11:17:47.559,110.7,65.53,7025,787,84,TSC770  
C0787B,6061,48.99591,-122.33079,2017/06/27,11:17:48.540,110.62,65.71,7025,787,84,TSC770  
C0787B,6061,48.99596,-122.32959,2017/06/27,11:17:49.032,110.59,65.78,7025,787,84,TSC770  
78105A,10303,49.15878,-124.19326,2017/06/27,11:17:53.839,-96.79,79.1,4316,,,
78103E,1652,49.24203,-122.92075,2017/06/27,11:18:07.441,101.92,15.19,7253,435,101,CCA991  
C0787B,6290,49.00009,-122.26316,2017/06/27,11:18:11.099,108.85,69.84,7025,794,84,TSC770  
C0054F,2909,49.38555,-122.55227,2017/06/27,11:18:11.152,79.33,42.74,2240,464,264,ACA107  
C0787B,6328,49.00072,-122.25297,2017/06/27,11:18:14.650,108.61,70.47,7025,794,84,TSC770  
C0787B,6336,49.00081,-122.25177,2017/06/27,11:18:15.030,108.58,70.54,7025,796,84,TSC770  
78103E,1629,49.24030,-122.90767,2017/06/27,11:18:15.632,101.67,16.16,7253,431,101,CCA991  
C0787B,6343,49.00098,-122.24870,2017/06/27,11:18:15.959,108.5,70.74,7025,796,84,TSC770  
78105A,10052,49.11987,-124.12852,2017/06/27,11:18:18.529,-99.48,75.42,4316,,,
78103E,1622,49.23933,-122.90037,2017/06/27,11:18:20.329,101.54,16.69,7253,431,101,CCA991  
78103E,1599,49.23784,-122.88870,2017/06/27,11:18:27.865,101.34,17.55,7253,416,101,CCA991  
78103E,1591,49.23742,-122.88562,2017/06/27,11:18:29.941,101.3,17.78,7253,416,101,CCA991  
C0054F,2848,49.38286,-122.58848,2017/06/27,11:18:31.525,78.91,40.13,2240,464,264,ACA107  
C00158,3236,49.48871,-123.34046,2017/06/27,11:18:34.691,-45.74,27.88,25,538,22,ANT505  
C0054F,2817,49.38122,-122.61140,2017/06/27,11:18:44.467,78.61,38.49,2240,464,264,ACA107  
78103E,1485,49.23262,-122.85215,2017/06/27,11:18:52.279,100.95,20.26,7253,400,106,CCA991  
78103E,1462,49.23143,-122.84778,2017/06/27,11:18:55.391,101.02,20.6,7253,400,106,CCA991  
C00158,3373,49.52284,-123.33671,2017/06/27,11:18:58.778,-40.87,30.93,25,592,1,ANT505  
78103E,1439,49.22876,-122.84103,2017/06/27,11:19:00.634,101.31,21.16,7253,400,106,CCA991  
78103E,1408,49.22573,-122.83597,2017/06/27,11:19:05.231,101.72,21.61,7253,400,106,CCA991  
7809B8,3046,49.42429,-123.41738,2017/06/27,11:19:05.496,-63.61,26.63,1417,,,
78103E,1393,49.22327,-122.83308,2017/06/27,11:19:08.445,102.1,21.89,7253,400,106,CCA991  
C0054F,2711,49.37796,-122.65426,2017/06/27,11:19:08.609,78,35.41,2240,464,264,ACA107  
C0054F,2695,49.37769,-122.65799,2017/06/27,11:19:10.630,77.94,35.15,2240,464,264,ACA107  
78103E,1378,49.22075,-122.83076,2017/06/27,11:19:11.394,102.49,22.14,7253,383,148,CCA991  
78103E,1370,49.21985,-122.83004,2017/06/27,11:19:12.432,102.64,22.22,7253,383,148,CCA991  
78103E,1340,49.21526,-122.82751,2017/06/27,11:19:17.678,103.42,22.56,7253,383,148,CCA991  
78103E,1302,49.21018,-122.82643,2017/06/27,11:19:23.027,104.34,22.83,7253,374,169,CCA991  
78103E,1279,49.20580,-122.82630,2017/06/27,11:19:27.723,105.16,23.01,7253,372,174,CCA991  
78105A,9359,49.01257,-123.95086,2017/06/27,11:19:27.943,-108.63,67.43,7215,905,132,
78103E,1271,49.20534,-122.82630,2017/06/27,11:19:28.164,105.25,23.03,7253,372,174,CCA991  
78105A,9344,49.01103,-123.94833,2017/06/27,11:19:28.926,-108.78,67.34,7215,905,132,
C080AE,3465,49.39178,-122.47601,2017/06/27,11:19:30.127,80,48.25,1770,479,264,WJA391  
78105A,9321,49.00680,-123.94132,2017/06/27,11:19:31.820,-109.21,67.1,7215,905,132,
78105A,9306,49.00433,-123.93727,2017/06/27,11:19:33.354,-109.45,66.97,7215,900,132,
C080AE,3442,49.39119,-122.48326,2017/06/27,11:19:34.005,79.94,47.73,1770,479,264,WJA391  
78105A,9260,48.99811,-123.92705,2017/06/27,11:19:37.446,-110.09,66.64,7215,898,132,
78105A,9199,48.98840,-123.91106,2017/06/27,11:19:43.891,-111.1,66.15,7215,898,132,
78105A,9161,48.98282,-123.90186,2017/06/27,11:19:47.550,-111.7,65.89,7215,898,132,
7809B8,3015,49.36697,-123.37055,2017/06/27,11:19:50.991,-70.68,20.38,1417,,,
78105A,9123,48.97723,-123.89261,2017/06/27,11:19:51.265,-112.3,65.63,7215,898,132,
78105A,9070,48.96968,-123.88022,2017/06/27,11:19:56.236,-113.13,65.31,7215,898,132,
78105A,9054,48.96741,-123.87656,2017/06/27,11:19:57.767,-113.38,65.22,7215,888,132,
78105A,9016,48.96080,-123.86565,2017/06/27,11:20:02.194,-114.13,64.95,7215,888,132,
78105A,8993,48.95732,-123.86000,2017/06/27,11:20:04.426,-114.53,64.83,7215,888,132,
78105A,8963,48.95326,-123.85336,2017/06/27,11:20:07.215,-114.99,64.68,7215,887,132,
78105A,8948,48.95145,-123.85039,2017/06/27,11:20:08.305,-115.2,64.62,7215,885,132,
78105A,8932,48.94862,-123.84571,2017/06/27,11:20:10.270,-115.53,64.52,7215,885,132,
78105A,8910,48.94533,-123.84029,2017/06/27,11:20:12.454,-115.92,64.41,7215,885,132,
78105A,8887,48.94246,-123.83565,2017/06/27,11:20:14.367,-116.26,64.33,7215,885,132,
C0054F,2353,49.36794,-122.77778,2017/06/27,11:20:19.072,75.5,26.59,2240,464,264,ACA107  
78105A,8841,48.93517,-123.82366,2017/06/27,11:20:19.283,-117.14,64.11,7215,881,132,
78105A,8833,48.93352,-123.82098,2017/06/27,11:20:20.323,-117.34,64.07,7215,881,132,
78103E,929,49.17210,-122.87314,2017/06/27,11:20:22.180,114.88,21.78,7253,368,260,CCA991  
